model_id,feature_set,features,feature_count,alpha,cap,calibration_base_sigma,calibration_oof_sigma,relative_sigma_improvement,calibration_base_r68,calibration_oof_r68,relative_r68_improvement,calibration_base_r90,calibration_oof_r90,relative_r90_improvement,calibration_protocol_successes,calibration_center_bias_max,background_applied,background_ood,background_strong,background_near_cap,background_energy_trend,background_rank_corr,background_spike_growth,background_2600_spike_growth,background_median_scale_shift,background_ratio_q01,background_ratio_q99,time_ratio_span,time_applied_fraction_span,time_supported_blocks,safety_pass_count,safe
S14_core_hit_topology_a3000_c25,S14_core_hit_topology,dt|wS2CDF_max|xS2T_max|yS2B_max|nPMTS2_max|rmsCogS1T_max,6,3000.0,0.0025,0.04178090146749322,0.04216488282868951,-0.009190356064840755,0.06774135758272384,0.06768211900752662,0.0008744816654270293,0.1312197664911172,0.1312292488107108,-7.226289031869726e-05,12,0.15806151627980747,0.14516178815782704,0.0017181953804208036,0.8542414733268172,0.0,0.0009207140019135119,0.9999989834113465,0.9833333333333333,0.9833333333333333,0.0,0.9978965223313351,1.002181945169589,0.0002420043095971991,0.0070189925681255205,10,14,False
S02_top_xy_a3000_c25,S02_top_xy,dt|wS2CDF_max|xS2T_max|yS2T_max,4,3000.0,0.0025,0.04178090146749322,0.042188339275269014,-0.009751771586182567,0.06774135758272384,0.06790039485636863,-0.0023477131152940256,0.1312197664911172,0.13092230154243412,0.0022669217956824417,12,0.15813190460640014,0.33417356859920777,0.0006893358711867895,0.6652914244559905,0.0,0.0013105572506723296,0.999997669765739,1.0114285714285713,1.009672619047619,0.0,0.9977997865266257,1.0022255580363553,0.00022472248720584176,0.01847646573080103,10,14,False
S16_geometry_s2_pattern_a3000_c75,S16_geometry_s2_pattern,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,8,3000.0,0.0075,0.04178090146749322,0.042248034610986085,-0.011180542474803046,0.06774135758272384,0.06792999294826267,-0.0027846410563661106,0.1312197664911172,0.1309389975544378,0.0021396847760615234,12,0.15773487873232783,0.38378517413447194,0.11393590205257471,0.6098358969082772,0.0,0.005019002928552999,0.9999753351293575,1.0077639751552794,0.9420168067226891,0.0,0.9935285912581117,1.0067355386485728,0.00032337036107366046,0.018786127167630062,10,14,False
S09_hit_topology_a3000_c50,S09_hit_topology,dt|wS2CDF_max|nPMTS2_max|rmsCogS1T_max,4,3000.0,0.005,0.04178090146749322,0.04226882878815002,-0.011678238226535687,0.06774135758272384,0.06788198587155472,-0.002075959116395687,0.1312197664911172,0.1314457893763323,-0.0017224758987086641,12,0.15708812980512465,0.2778332218735532,0.001018570914141674,0.7215494624209065,0.0,0.0026935203000191758,0.9999918258501387,0.9930213464696223,0.9930213464696223,0.0,0.9956276505602868,1.004465377867937,0.00048505834753553856,0.01555656942471556,10,14,False
S06_s1_pattern_a1000_c50,S06_s1_pattern,dt|wS2CDF_max|qS1hitStdevTo1_max|qS1channelStdevTo1_max,4,1000.0,0.005,0.04178090146749322,0.042268934690744664,-0.011680772939548723,0.06774135758272384,0.06773655044816555,7.096306790754792e-05,0.1312197664911172,0.13112615644280515,0.0007133837440442825,12,0.15725114419066932,0.11407994238386748,0.06221513452338083,0.8810741293276403,0.0,0.0025423870381931406,0.9999969185222964,1.059732664995823,1.059732664995823,0.0,0.9962588236256329,1.0043615928403902,0.00015083744379951192,0.006709331131296459,10,14,False
S15_core_hit_pattern_a300_c75,S15_core_hit_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2hitStdevTo1_max|qS1hitStdevTo1_max,6,300.0,0.0075,0.04178090146749322,0.04231411173021174,-0.012762057399201332,0.06774135758272384,0.06763533567959261,0.0015650985884326785,0.1312197664911172,0.1306607095092116,0.004260463166907313,12,0.156794737721777,0.12540768558053397,0.059221153351509855,0.8709295745665929,0.0,0.005994749460936404,0.9999915509346222,1.0132708821233412,1.0132708821233412,0.0,0.993641225806092,1.0063766511742227,0.0012393460159508818,0.0138301166271029,10,14,False
S11_historical_core_a3000_c50,S11_historical_core,dt|wS2CDF_max|xS2T_max|yS2B_max,4,3000.0,0.005,0.04178090146749322,0.042333786840348796,-0.013232968974729697,0.06774135758272384,0.06798293980821511,-0.0035662442282213824,0.1312197664911172,0.13074085562701984,0.003649685385850532,12,0.157589745531042,0.6014918462883894,0.0009979937239569937,0.3972323679201605,0.0,0.002655371935272331,0.9999856801647501,1.0383022774327122,0.963265306122449,0.0,0.9955745631337269,1.0044815736533956,0.00018155164367117393,0.0213246329126503,10,14,False
S08_s2_shape_a300_c75,S08_s2_shape,dt|wS2CDF_max|wS2FWHM_max|tDiffBottomTopS2_max,4,300.0,0.0075,0.04178090146749322,0.042341389941153273,-0.013414944483572944,0.06774135758272384,0.06830691729658982,-0.008348809856302708,0.1312197664911172,0.13066019260706613,0.00426440237636716,12,0.15847743698294525,0.4649210350326663,0.009053963681259323,0.5328463398322959,0.0,0.0039416637697596854,0.9999724385355289,1.0894071914480077,1.0058788947677837,0.0,0.9933830711873756,1.0067043337636026,0.0005529146680347541,0.019349615741552362,10,14,False
S01_M06_reference_a3000_c50,S01_M06_reference,dt|wS2CDF_max,2,3000.0,0.005,0.04178090146749322,0.0423515144543163,-0.013657268435603998,0.06774135758272384,0.06807993715450218,-0.004998122031506069,0.1312197664911172,0.13068821718905776,0.004050832555744677,12,0.15769677782122282,0.5982303616441175,0.0006790472760944493,0.4005864499202634,0.0,0.002970889099074206,0.999985490788346,0.9271428571428572,0.8990476190476191,0.0,0.9955750368601531,1.004479374869907,0.0001851263251781976,0.020292119175558843,10,14,False
S17_geometry_shape_a3000_c50,S17_geometry_shape,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|wS2FWHM_max|tDiffBottomTopS2_max,8,3000.0,0.005,0.04178090146749322,0.042360113439941935,-0.013863079830849445,0.06774135758272384,0.06802972327187788,-0.004256863154859181,0.1312197664911172,0.13092738998646908,0.0022281437657328818,12,0.15781070090209293,0.5286177272493441,0.010432635423632902,0.4679253047996296,0.0,0.002026480609768059,0.9999866921484158,1.0593286494925838,1.0593286494925838,0.0,0.9955809378373588,1.0044661713953913,0.0002149390142751617,0.014505092693247179,10,14,False
