scheme,candidate,outer_fold,inner_validation_fold,alpha,train_scale,validation_r68,validation_r90,validation_tail_beyond_2r68
event_random5,A1_s2_lifetime,4,0,0.2,1.0148390915684988,0.09880757941722818,0.17699521272576513,0.07777777777777778
event_random5,A1_s2_lifetime,4,0,0.25,1.0183754148018438,0.09275745826639903,0.16781213829261937,0.07888888888888888
event_random5,A1_s2_lifetime,4,0,0.30000000000000004,1.019045336417312,0.09151271213616119,0.16471239572114943,0.06777777777777778
event_random5,A1_s2_lifetime,4,0,0.35,1.0143478095194896,0.08892746042391952,0.160953368536363,0.07222222222222222
event_random5,A1_s2_lifetime,4,0,0.4,1.0201869879932772,0.08574395078045233,0.15739807694013525,0.07555555555555556
event_random5,A1_s2_lifetime,4,0,0.45000000000000007,1.0111209135068382,0.08585321370328791,0.16107651345938617,0.08
event_random5,A1_s2_lifetime,4,0,0.5,1.0088156158895287,0.08968935876005368,0.1642656510597122,0.07111111111111111
event_random5,A1_s2_lifetime,4,0,0.55,1.010690640568343,0.09613708123907883,0.17042392777100202,0.06333333333333334
event_random5,A1_s2_lifetime,4,0,0.6,1.010210681661103,0.1053847987974123,0.17648127711645262,0.057777777777777775
event_random5,A1_s2_lifetime,4,0,0.65,1.0081772560572522,0.11137502250434028,0.18556795534942688,0.058888888888888886
event_random5,A1_s2_lifetime,4,0,0.7000000000000001,1.0030559609820868,0.11526085295707283,0.19901037928067744,0.06777777777777778
event_random5,A1_s2_lifetime,4,0,0.75,1.0068076957448535,0.12511502497621502,0.214807461739829,0.06666666666666667
event_random5,A1_s2_lifetime,4,0,0.8,1.0073832781273908,0.13532283853677968,0.2307621722092394,0.06666666666666667
event_random5,A1_s2_lifetime,4,0,0.85,1.0042586757764678,0.1461510968462894,0.24842833730337804,0.06111111111111111
event_random5,A1_s2_lifetime,4,0,0.9,1.0020894088566648,0.1571286193035381,0.2637321328321795,0.057777777777777775
event_random5,A2_s1_dt_r2,0,1,0.1,1.0019922868937434,0.15486701514849288,0.28224377718457777,0.07555555555555556
event_random5,A2_s1_dt_r2,0,1,0.15000000000000002,1.005767146746676,0.14575197406873097,0.2642587689588042,0.08222222222222222
event_random5,A2_s1_dt_r2,0,1,0.2,1.0210833387110037,0.14309081420616665,0.24746052351024939,0.06222222222222222
