original_path,bytes,git_blob,archive_url
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v10_blindtest/run_validation.sh,482,44ced55e95699661dc026532d22f891f0826f1ea,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v10_blindtest/run_validation.sh
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/MODEL_CARD.md,1580,3cf28d12bafad9f26b88e0602063ac3c23cb0df2,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/MODEL_CARD.md
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/README_CN.md,2808,3d78f62f68ee519f779814348342816ecf186203,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/README_CN.md
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/apply_grouped_physics_v9.py,4313,138b0139bf53689b6c9ba6305f1fdad9f67d2704,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/apply_grouped_physics_v9.py
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/environment.yml,175,569de2e09faa808a59508734f2c58934962748f5,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/environment.yml
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/grouped_nested_physics_v9.py,32394,a1a0ca100180259ae4c65a3a7e55f3dfe52268ad,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/grouped_nested_physics_v9.py
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/model/candidate_v9_manifest.json,644,e8e70476205209e254c92ad2d95ef74cc03cfd59,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/model/candidate_v9_manifest.json
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/requirements.txt,76,90e810e81d5f8c47c5646e2bf455dcaf5eb5c68f,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/requirements.txt
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/run_validation.bat,480,8624c67ef7a09af19c75160d210a622a9f5dce3c,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/run_validation.bat
99_归档与缓存/历史模型与材料/盲测旧版本/PandaX_candidate_v9_blindtest/run_validation.sh,481,5bc284cfc3fde7c920ad634bfb4d884ffa849c5c,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/PandaX_candidate_v9_blindtest/run_validation.sh
99_归档与缓存/历史模型与材料/盲测旧版本/归档_勿发送/README.md,658,30e8a8a2cdcd290dd1353fc38a1e252eb0abec8b,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E5%BD%92%E6%A1%A3_%E5%8B%BF%E5%8F%91%E9%80%81/README.md
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/README_老师使用说明.md,2692,a2dc8a3328df58737059bac42c661fdbddf13b65,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/README_%E8%80%81%E5%B8%88%E4%BD%BF%E7%94%A8%E8%AF%B4%E6%98%8E.md
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/environment.yml,175,569de2e09faa808a59508734f2c58934962748f5,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/environment.yml
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/full_feature_sigma_search.py,22482,9784a46c925ce395ad92f123a1a17161dc8f8732,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/full_feature_sigma_search.py
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/model/candidate_v8.json,393,43647056ed8a6b80be3638b6b17f049da8171d61,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/model/candidate_v8.json
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/repeated_oof_ensemble_sigma.py,13152,b045231e5feeae20b3af556cf7f5b109c77e8184,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/repeated_oof_ensemble_sigma.py
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/requirements.txt,76,90e810e81d5f8c47c5646e2bf455dcaf5eb5c68f,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/requirements.txt
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/run_validation.bat,194,3e521db943b79c2648c9791667fd88eade6a7827,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/run_validation.bat
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/run_validation.sh,243,c9692523d18289a75880c7c3fe3f88f74a352efe,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/run_validation.sh
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包/validate_new_data.py,6432,f9e4e4101807f8bc024797b5467715d1d9720be2,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85/validate_new_data.py
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/MODEL_CARD.md,1580,3cf28d12bafad9f26b88e0602063ac3c23cb0df2,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/MODEL_CARD.md
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/README_老师使用说明.md,2808,3d78f62f68ee519f779814348342816ecf186203,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/README_%E8%80%81%E5%B8%88%E4%BD%BF%E7%94%A8%E8%AF%B4%E6%98%8E.md
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/apply_grouped_physics_v9.py,4313,138b0139bf53689b6c9ba6305f1fdad9f67d2704,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/apply_grouped_physics_v9.py
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/environment.yml,175,569de2e09faa808a59508734f2c58934962748f5,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/environment.yml
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/grouped_nested_physics_v9.py,32394,a1a0ca100180259ae4c65a3a7e55f3dfe52268ad,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/grouped_nested_physics_v9.py
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/model/candidate_v9_manifest.json,644,e8e70476205209e254c92ad2d95ef74cc03cfd59,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/model/candidate_v9_manifest.json
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/requirements.txt,76,90e810e81d5f8c47c5646e2bf455dcaf5eb5c68f,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/requirements.txt
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/run_validation.bat,480,8624c67ef7a09af19c75160d210a622a9f5dce3c,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/run_validation.bat
99_归档与缓存/历史模型与材料/盲测旧版本/老师盲测包_v9/run_validation.sh,481,5bc284cfc3fde7c920ad634bfb4d884ffa849c5c,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/99_%E5%BD%92%E6%A1%A3%E4%B8%8E%E7%BC%93%E5%AD%98/%E5%8E%86%E5%8F%B2%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%9D%90%E6%96%99/%E7%9B%B2%E6%B5%8B%E6%97%A7%E7%89%88%E6%9C%AC/%E8%80%81%E5%B8%88%E7%9B%B2%E6%B5%8B%E5%8C%85_v9/run_validation.sh
README.md,5597,6a31b1886311967bb180eeb8beeb14175dc66db7,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/README.md
README_项目导航.md,2855,cde3fa97d96f83a86bd167298ef4836157333627,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/README_%E9%A1%B9%E7%9B%AE%E5%AF%BC%E8%88%AA.md
docs/DATA_AND_RELEASE_SCOPE.md,2274,9d9df67af6b5cd67f94f72186588393bb705495f,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/DATA_AND_RELEASE_SCOPE.md
docs/PUBLIC_MANIFEST.json,100191,48b5cf144177ede62f6f47dba92406a1c2fd0a85,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/PUBLIC_MANIFEST.json
docs/REPORTS.md,4124,760803f42d6758a6e203a92e86db4bd36eda7cb1,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/REPORTS.md
docs/REPRODUCIBILITY.md,4062,04b817daf7d7930ab96340a903d396cbbf8fb542,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/REPRODUCIBILITY.md
docs/RESEARCH_HISTORY.md,3890,7091f3b9cc6fe5e164201747cbfd76da99b40feb,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/RESEARCH_HISTORY.md
docs/VALIDATION.md,1115,6bb7d1ce74e49315ca43c700d643fc7d3ece86e4,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/VALIDATION.md
docs/excluded_files.json,65517,78636dc683ee3be346307de6d9b93d47c1b4e8c8,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/excluded_files.json
docs/source_inventory.json,108440,8427b531fc54a62a175e3e5c84308b51fc851f0f,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/docs/source_inventory.json
energy_resolution_analysis/DATA_REQUEST.md,1473,113cd7f437e2fc4580506cc58c28c074d7836a26,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/DATA_REQUEST.md
energy_resolution_analysis/INDEPENDENT_PROTOCOL.md,3182,a39cce481956ca468b387288178b3a231ad0f514,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/INDEPENDENT_PROTOCOL.md
energy_resolution_analysis/INDEPENDENT_REPORT.md,3069,f741c3770af96442c3fe9d5991882b04fcbf90b0,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/INDEPENDENT_REPORT.md
energy_resolution_analysis/README.md,3053,07f4d5546b3902edafd377b67a1e469142077093,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/README.md
energy_resolution_analysis/analyze_v12_results.py,4667,fb0c977521fed2493538f5e8fa25d72e1992fe5f,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/analyze_v12_results.py
energy_resolution_analysis/anchored_energycor_v13.py,11657,eb639162ad695e7f65c7eb2dd617afb56af6e2d9,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/anchored_energycor_v13.py
energy_resolution_analysis/anchored_smallmodels_v14.py,14441,1ff905e57b89c07047a78fa17002c6af2e56a3a5,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/anchored_smallmodels_v14.py
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/README_已废止.md,807,56d0482dcb2bd9a1b1b75a2119da46638a50a8bb,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/README_%E5%B7%B2%E5%BA%9F%E6%AD%A2.md
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/README.md,3768,9b5221421e718b52100fba7b35e3c8063d3b26bd,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/README.md
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/file_drift_diagnostic.png,249787,aed6aca219e469cfbb093828cd3a9bfd5d1633a7,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/file_drift_diagnostic.png
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/fold_metrics.csv,23066,086fb36864282fdef09d8292f728d985981dd27d,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/fold_metrics.csv
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/fold_stability.png,173966,a652d413d90f6c8ebef1b2847f6a49dab367a279,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/fold_stability.png
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/inner_candidate_scores.csv,128611,4d31ab95f06043f6ac5157b27aad5dbf16256eeb,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/inner_candidate_scores.csv
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/inner_selection.csv,6930,e342dda8c5866754d360b9ad7c4ecf8d7f290415,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/inner_selection.csv
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/metadata.json,3811,fba6b8bbe41ef765b806fd64063cbd8cc7c058c9,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/metadata.json
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/method_matrix.png,167328,8a6241dce9f9499c2fbaf5517e4c4db099ac9393,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/method_matrix.png
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/paired_file_bootstrap.csv,350588,766bd37407ee078518b115227783745bb563fb6f,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/paired_file_bootstrap.csv
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/paired_file_bootstrap_summary.csv,1268,daf602e7184027d2de33215f6d2c328e501dcf82,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/paired_file_bootstrap_summary.csv
energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/robust_peak_corrected_gof.json,6609,13953c53a3b53698a5cb8e58b9c039f494a4266a,https://github.com/zihengfan07/PandaX4T-Energy-Reconstruction/blob/e98ca8445220d948650019bedcded83c6909d856/energy_resolution_analysis/archive/2026-07-17_fileNumber_version/basic_matrix_outputs/robust_peak_corrected_gof.json
