bootstrap,baseline_resolution,improved_resolution,delta,ratio
178,0.06247604910945228,0.0653227770456582,0.0028467279362059186,1.0455651081779949
179,0.06859166849994465,0.0683491318214668,-0.00024253667847784488,0.9964640504629503
180,0.06503481058145026,0.06689934581162374,0.001864535230173478,1.0286698033484438
181,0.06549774297227207,0.06559352573542056,9.578276314849143e-05,1.0014623826532318
182,0.06525938391935157,0.06771576401259082,0.0024563800932392438,1.037640258698655
183,0.0651564776326494,0.07153037213217224,0.006373894499522845,1.097824417941355
184,0.06860714894692334,0.07049608498113846,0.0018889360342151246,1.0275326414697172
185,0.06454281917130072,0.0647942218334953,0.00025140266219457474,1.003895129859874
186,0.06331279151849178,0.06721227394798446,0.0038994824294926733,1.0615907518207242
187,0.062223662922277004,0.06487000788125244,0.0026463449589754356,1.0425295592495247
188,0.06402967182987106,0.06752820263734417,0.003498530807473116,1.0546392119073924
189,0.06357305757318425,0.0657908560754796,0.002217798502295351,1.0348858240732288
190,0.06770099908114424,0.06699855702873894,-0.0007024420524052999,0.9896243473222105
191,0.0669730541848251,0.07101442728385915,0.004041373099034046,1.0603432701139939
192,0.06392327743617113,0.06578409924921198,0.0018608218130408555,1.0291102378925883
193,0.06713653771522252,0.067423474264118,0.00028693654889548614,1.004273925326811
194,0.062061243232411745,0.06754896754920216,0.005487724316790413,1.0884243374925564
195,0.06944258463737059,0.0701048688363284,0.0006622841989578077,1.0095371478814659
196,0.0671003251820136,0.07498116725967974,0.007880842077666136,1.1174486421084977
197,0.0666372133552812,0.06945431697974298,0.002817103624461789,1.042275231550308
198,0.0648074806542866,0.06679904277489994,0.001991562120613341,1.0307304357538178
199,0.06444277843781485,0.066849259868182,0.0024064814303671606,1.0373429186125074
200,0.06557022006374393,0.0681334774419822,0.0025632573782382734,1.0390917916051892
201,0.06548929316211294,0.06886736083488912,0.0033780676727761805,1.0515819840109446
202,0.06635421612022656,0.06904798300796576,0.002693766887739202,1.040596770563281
203,0.06350780664348542,0.06624168854243116,0.0027338818989457447,1.0430479659657115
204,0.06344521064506418,0.06687274680941255,0.003427536164348363,1.0540235603207824
205,0.06590336702266025,0.07229962259231841,0.0063962555696581574,1.0970550649932478
206,0.06530733910498064,0.06627785547209432,0.0009705163671136774,1.0148607550148934
207,0.06672243084362872,0.06737891997985919,0.0006564891362304676,1.0098391069979002
208,0.06728943414833674,0.06934269429394777,0.0020532601456110244,1.0305138566195207
209,0.06469835365714348,0.06747217177491277,0.0027738181177692917,1.0428730865775753
210,0.06541795834459566,0.06696672124769587,0.0015487629031002148,1.0236748890104757
211,0.06663803581505642,0.06439175811234082,-0.002246277702715599,0.9662913578522964
212,0.0627867274705543,0.06860364227937651,0.00581691480882221,1.0926456122681378
213,0.06707062978867798,0.07069939317155406,0.003628763382876085,1.0541036127781918
214,0.06553773027387667,0.067731667875053,0.002193937601176324,1.0334759472445574
215,0.06504441774901389,0.0656675023100049,0.0006230845609910135,1.0095793702604166
216,0.06779720408023619,0.06870066380903092,0.0009034597287947282,1.0133259142622681
217,0.06629856884010521,0.06873373411482478,0.0024351652747195696,1.0367302841874695
218,0.06650260468974215,0.06635958645477881,-0.0001430182349633352,0.997849434084115
219,0.06452131586995248,0.06508199629910241,0.0005606804291499318,1.008689848022939
220,0.06614017154170808,0.07085855127974464,0.004718379738036557,1.0713390913275926
221,0.06671311041672803,0.06826175262689015,0.0015486422101621128,1.023213461349477
222,0.06345578947645933,0.06487117108441973,0.0014153816079603976,1.0223050035250996
223,0.06640119133903978,0.07111049140605319,0.004709300067013408,1.0709219213096353
224,0.06743781434955996,0.0689140499439124,0.0014762355943524347,1.0218903238278223
225,0.06675623324221377,0.06840501175444372,0.0016487785122299425,1.0246984952887863
226,0.06726606319113873,0.06771122652812132,0.00044516333698259303,1.0066179484254585
227,0.06350220574746014,0.07530343127498473,0.011801225527524592,1.1858396159411613
228,0.06807878201597554,0.0656696966675581,-0.002409085348417439,0.9646132719023658
229,0.06639374045698837,0.0666989481133111,0.00030520765632273406,1.0045969342022605
230,0.06701421536378686,0.06837122107071922,0.0013570057069323543,1.0202495201886024
231,0.0632434757355487,0.06639336799950923,0.0031498922639605353,1.0498058056949897
232,0.06820200794835989,0.07002759996347242,0.001825592015112537,1.0267674232772561
233,0.06620859807106211,0.0669252549163591,0.0007166568452969951,1.010824226251216
234,0.06501855228603873,0.06698929718042093,0.0019707448943822037,1.0303105010045783
235,0.0640928804715271,0.06584133626797112,0.0017484557964440178,1.0272800314727744
