scheme,outer_fold,method,complexity,alpha,inner_r68,inner_r90,inner_n
file_mod5,2,raw,0,0.11767734468251262,0.15422558971956557,0.2830719880037566,3597
file_mod5,2,raw,0,0.1805320393820497,0.14145091723859765,0.2594246540462756,3597
file_mod5,2,raw,0,0.2769591490305376,0.12479967487661234,0.22970878117561597,3597
file_mod5,2,raw,0,0.42489062049196813,0.10671149874535059,0.1985758455215333,3597
file_mod5,2,raw,0,0.6518363448688389,0.09214402663949493,0.16708667631742274,3597
file_mod5,2,raw,0,0.75,0.08800640339075086,0.15655241779815607,3597
file_mod5,2,raw,0,1.0,0.08135646599297876,0.14955569970837762,3597
file_mod5,2,raw,0,1.5,0.08001595044467705,0.148763853266574,3597
file_mod5,2,raw,0,1.5341274046343907,0.08025591020921115,0.1498903267819371,3597
file_mod5,2,raw,0,2.3535468936502513,0.09278354295160748,0.16695215559466642,3597
file_mod5,2,raw,0,3.6106407876409943,0.11228327515339272,0.1915367823264431,3597
file_mod5,2,raw,0,5.539182980610754,0.1303851252007533,0.21553255822102965,3597
file_mod5,2,raw,0,8.49781240983936,0.14372941839888703,0.23707781746409773,3597
file_mod5,2,raw,0,13.03672689737678,0.15398125769024976,0.2528919941656904,3597
file_mod5,2,raw,0,20.0,0.16083101742917053,0.2651197916480909,3597
file_mod5,2,dt_quad,3,0.05,0.1179285769890855,0.21816034618697028,3597
file_mod5,2,dt_quad,3,0.07670637023171953,0.11441462701291331,0.2133015954542486,3597
file_mod5,2,dt_quad,3,0.11767734468251262,0.10950597869766017,0.20453602821674555,3597
file_mod5,2,dt_quad,3,0.1805320393820497,0.1046277468840695,0.194293766240776,3597
file_mod5,2,dt_quad,3,0.2769591490305376,0.0974686052390802,0.17797688688873048,3597
file_mod5,2,dt_quad,3,0.42489062049196813,0.08900390804876808,0.1663509905138397,3597
file_mod5,2,dt_quad,3,0.6518363448688389,0.08311547699856273,0.15288453287457543,3597
file_mod5,2,dt_quad,3,0.75,0.08055691212589665,0.14802424121256072,3597
file_mod5,2,dt_quad,3,1.0,0.07759972946347604,0.14326513994281273,3597
file_mod5,2,dt_quad,3,1.5,0.0753536207881697,0.1435491283802295,3597
file_mod5,2,dt_quad,3,1.5341274046343907,0.07541933665997182,0.1438813607425127,3597
file_mod5,2,dt_quad,3,2.3535468936502513,0.07963455626005614,0.1512767869481441,3597
file_mod5,2,dt_quad,3,3.6106407876409943,0.08774520430706495,0.16407589419869945,3597
file_mod5,2,dt_quad,3,5.539182980610754,0.09526464722878,0.17718155890148207,3597
file_mod5,2,dt_quad,3,8.49781240983936,0.10079798137653899,0.18847010944723855,3597
file_mod5,2,dt_quad,3,13.03672689737678,0.10644765886076893,0.19656227345727026,3597
file_mod5,2,dt_quad,3,20.0,0.10978845050106495,0.201767213927856,3597
file_mod5,2,r2_quad,3,0.05,0.09786281483606141,0.19102092361127707,3597
file_mod5,2,r2_quad,3,0.07670637023171953,0.09467968238665687,0.1839118115029745,3597
file_mod5,2,r2_quad,3,0.11767734468251262,0.08967062115318217,0.1742883421647676,3597
file_mod5,2,r2_quad,3,0.1805320393820497,0.0843963606764928,0.16095650374392798,3597
file_mod5,2,r2_quad,3,0.2769591490305376,0.07792800813773262,0.1461477210032722,3597
file_mod5,2,r2_quad,3,0.42489062049196813,0.07121152813492063,0.13300499801569446,3597
file_mod5,2,r2_quad,3,0.6518363448688389,0.06535032056961688,0.12585657242985385,3597
file_mod5,2,r2_quad,3,0.75,0.06358342087068528,0.12479866217698786,3597
file_mod5,2,r2_quad,3,1.0,0.06438010893797402,0.12402826440582947,3597
file_mod5,2,r2_quad,3,1.5,0.0743076796665816,0.1379614645844787,3597
file_mod5,2,r2_quad,3,1.5341274046343907,0.07490064409849621,0.13878303947398446,3597
file_mod5,2,r2_quad,3,2.3535468936502513,0.08862042550988246,0.16170815280803602,3597
file_mod5,2,r2_quad,3,3.6106407876409943,0.10294524910419225,0.1851715164043977,3597
file_mod5,2,r2_quad,3,5.539182980610754,0.11614095220571986,0.20753854819163725,3597
file_mod5,2,r2_quad,3,8.49781240983936,0.1273039129262972,0.22503704358340157,3597
file_mod5,2,r2_quad,3,13.03672689737678,0.13363103977461266,0.23905473352289147,3597
file_mod5,2,r2_quad,3,20.0,0.13806374616597972,0.24854560928452354,3597
file_mod5,2,dt_r2_joint,6,0.05,0.08635568380344646,0.15850122373603143,3597
file_mod5,2,dt_r2_joint,6,0.07670637023171953,0.08426029740330943,0.1548038990969822,3597
file_mod5,2,dt_r2_joint,6,0.11767734468251262,0.08083336227087758,0.1494114069815272,3597
file_mod5,2,dt_r2_joint,6,0.1805320393820497,0.07689183723451797,0.14461972047980862,3597
file_mod5,2,dt_r2_joint,6,0.2769591490305376,0.07159940658104834,0.1375872397153457,3597
file_mod5,2,dt_r2_joint,6,0.42489062049196813,0.06626988754544896,0.128610517167538,3597
file_mod5,2,dt_r2_joint,6,0.6518363448688389,0.06319959667695012,0.12803848986611266,3597
file_mod5,2,dt_r2_joint,6,0.75,0.062445616509671696,0.12619715121538622,3597
file_mod5,2,dt_r2_joint,6,1.0,0.06392733792383655,0.12477085851734843,3597
file_mod5,2,dt_r2_joint,6,1.5,0.06566211644372547,0.12798617770584778,3597
file_mod5,2,dt_r2_joint,6,1.5341274046343907,0.06607642561655903,0.1280734905943247,3597
file_mod5,2,dt_r2_joint,6,2.3535468936502513,0.07500234443843659,0.14356185550127726,3597
file_mod5,2,dt_r2_joint,6,3.6106407876409943,0.08395374347049904,0.16399903720712034,3597
file_mod5,2,dt_r2_joint,6,5.539182980610754,0.09071362925729455,0.17752574788705994,3597
file_mod5,2,dt_r2_joint,6,8.49781240983936,0.09818411281146977,0.1879375259066672,3597
file_mod5,2,dt_r2_joint,6,13.03672689737678,0.10275924390342377,0.19690296319580544,3597
file_mod5,2,dt_r2_joint,6,20.0,0.10604565819163843,0.20254270791736637,3597
file_mod5,2,dt_then_r2,6,0.05,0.0947809294607808,0.17190448788386234,3597
file_mod5,2,dt_then_r2,6,0.07670637023171953,0.09152558954803248,0.16557276505242227,3597
file_mod5,2,dt_then_r2,6,0.11767734468251262,0.0876765337288931,0.1595345341594832,3597
file_mod5,2,dt_then_r2,6,0.1805320393820497,0.08276005624201539,0.15220491200758793,3597
file_mod5,2,dt_then_r2,6,0.2769591490305376,0.07767417471842399,0.14118752934352327,3597
