scheme,outer_fold,method,selected_alpha,effective_raw_beta,inner_r68,inner_r90,n,median,q05,q16,q84,q95,r68,r90,selected_family
file_block5,2,r2_then_dt,1.0,38.175079305280754,0.06108825120421879,0.12174316166035754,928,1.0003933778322192,0.8986228574635882,0.9452297811588297,1.0738275922266982,1.1366907058436349,0.06427362171595476,0.11898711729575953,
file_block5,2,xy_quad,1.0,38.175079305280754,0.06695860745775972,0.131445916306218,928,0.9998475943768723,0.8918897610938883,0.944257980262965,1.0795731426380204,1.1580047075419582,0.06766789415510213,0.13307775502221353,
file_block5,2,dt_then_xy,0.75,28.631309478960564,0.06546866179198922,0.12941176293335366,928,1.0008530779077474,0.8770101851052278,0.9362340145926838,1.0664801195756517,1.1465072172537734,0.06506754480649814,0.1346336630706681,
file_block5,2,dt_r2_then_xy,0.75,28.631309478960564,0.05847066256313664,0.1163750924870904,928,0.9995435736638228,0.8953458256349407,0.9473248607748886,1.0730167310099898,1.1414754908480145,0.06287463275581782,0.12312102828638401,
file_block5,2,nested_winner,0.75,28.631309478960564,0.05847066256313664,0.1163750924870904,928,0.9995435736638228,0.8953458256349407,0.9473248607748886,1.0730167310099898,1.1414754908480145,0.06287463275581782,0.12312102828638401,dt_r2_then_xy
file_block5,3,raw,1.0,38.20035279955024,0.08052521139916677,0.14790972235985664,873,0.9986827646930844,0.8732588469366621,0.9311107700582606,1.0916487796945067,1.1699177359534236,0.08037487744448193,0.14852508699693584,
file_block5,3,dt_quad,1.5,57.30052919932536,0.0756674406023635,0.14416026714070046,873,1.0010124577116124,0.892593335702175,0.9367198779829204,1.084622897736592,1.1720891291756692,0.07387671282922322,0.13960655100758784,
file_block5,3,r2_quad,0.75,28.65026459966268,0.0638276070128445,0.12569019705038156,873,1.000096393207195,0.8943727730116801,0.9422283467676867,1.0670583341483446,1.1351789177317193,0.06240897788879248,0.12039146744035414,
file_block5,3,dt_r2_joint,0.75,28.65026459966268,0.061965422253232635,0.12886154790099577,873,1.000812304313777,0.9026578297354675,0.9426580788176535,1.0705964204454128,1.1372843933368468,0.06391725055552862,0.11721806506078819,
file_block5,3,dt_then_r2,0.75,28.65026459966268,0.06423782894548513,0.12447060205083811,873,1.000547230346882,0.8804211172099008,0.9349191054907343,1.0581224519211427,1.125285335873272,0.06156798134741463,0.12236514740962233,
file_block5,3,r2_then_dt,0.75,28.65026459966268,0.06232467601639364,0.12343214155128486,873,1.0016784148659124,0.893975157317118,0.9412632697210402,1.0617570996225398,1.131264654497936,0.060145965068853585,0.11844594715190214,
file_block5,3,xy_quad,1.0,38.20035279955024,0.06788659219540678,0.13115235769453717,873,1.0014154667751134,0.8969756026324966,0.9391062928584119,1.0747903297856665,1.1529778047158872,0.0677461260730283,0.1278201758296193,
file_block5,3,dt_then_xy,1.0,38.20035279955024,0.06589762663038948,0.1287715983281521,873,1.0013999089238217,0.8908622141180359,0.9384596199963685,1.0687759027943273,1.138564168550818,0.06506705345020768,0.1236778395051888,
file_block5,3,dt_r2_then_xy,0.42489062049196813,16.230971604012993,0.05905781243392146,0.1173782503382244,873,1.0025368866151085,0.8947580702940741,0.9420935034928664,1.0550574620102533,1.118734531694627,0.05633905346804251,0.11170484816612117,
file_block5,3,nested_winner,0.42489062049196813,16.230971604012993,0.05905781243392146,0.1173782503382244,873,1.0025368866151085,0.8947580702940741,0.9420935034928664,1.0550574620102533,1.118734531694627,0.05633905346804251,0.11170484816612117,dt_r2_then_xy
file_block5,4,raw,1.5,57.2899235941636,0.0793283101721105,0.15007839227312494,891,0.9983629941068195,0.8806396178449563,0.9330089906643445,1.098301587972446,1.185743336135193,0.08278181296973038,0.15280199691455726,
file_block5,4,dt_quad,1.5,57.2899235941636,0.07560654995504396,0.142247512052454,891,1.000504446829621,0.8808551182217532,0.935989970395213,1.0867545206440223,1.1753688121347436,0.07534426794730853,0.1471826011599647,
