id,set,features,bins,shrink,cap,sigma_gain,r68_gain,r90_gain,protocol,bg_applied,bg_ood,bg_strong,rank,spike,spike2600,q01,q99,time_span,time_coverage,blocks,safe,passes
corrected_xy_b8_s3_c25,corrected_xy,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,8,0.3,0.0025,-0.003291860233113786,-0.0016730799531261553,0.0008228941797383538,12,0.3915530634291887,0.004928237049230928,0.605987962343742,0.9999973872956744,1.1037414965986394,1.1003968253968255,0.9977948334493618,1.0022303614162928,0.00016214419655269374,0.017174261992218998,10,False,11
corrected_xy_b4_s9_c25,corrected_xy,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,0.9,0.0025,-0.005840731854073411,-0.0012323809781771278,-0.0009348430821409792,12,0.18955707598127475,0.004928237049230928,0.8093729101291218,0.9999986556592076,1.1789965986394557,1.1789965986394557,0.9978229201537678,1.0021928211489661,0.00031136387138608335,0.018579686209744012,10,False,11
both_xy_b6_s9_c50,both_xy,dt|wS2CDF_max|xS2T_max|yS2T_max|yS2Tcor_max|xS2Bcor_max,6,0.9,0.005,-0.009112093147980449,-0.0022911160142005116,-0.0030378726911897136,12,0.3474561448634189,0.004959102834507948,0.6494881423941561,0.9999909101149266,1.1656534954407294,0.9854299928926795,0.9956020371384455,1.004463736162035,0.0004045712896096898,0.01634415158668273,10,False,11
top_xy_b4_s6_c75,top_xy,dt|wS2CDF_max|xS2T_max|yS2T_max,4,0.6,0.0075,-0.010861455044601787,-0.0028737759475898628,-0.0006924779636581224,12,0.808138278718041,0.0006584700859097691,0.188415041926025,0.9999558089186066,1.1493506493506493,1.1493506493506493,0.99330747154106,1.0067320475298995,0.00035120997393889297,0.013109000825763828,10,False,11
both_xy_b4_s9_c75,both_xy,dt|wS2CDF_max|xS2T_max|yS2T_max|yS2Tcor_max|xS2Bcor_max,4,0.9,0.0075,-0.01172055526998017,-0.00584732937307364,0.004937005842732156,12,0.6036215854725038,0.004959102834507948,0.3918411440917743,0.9999651955734256,1.1121031746031746,1.1017740429505136,0.9933552983248752,1.0067462804745797,0.00027471285493008146,0.011973575557390648,10,False,11
corrected_xy_b4_s3_c75,corrected_xy,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,0.3,0.0075,-0.011847577449926705,-0.001194907627077857,0.006496006779104779,12,0.9919748958279747,0.004928237049230928,0.0,0.9999659843332763,1.114121510673235,1.114121510673235,0.9936792263010884,1.0056307059400211,0.0001961681529665249,0.0017541622068117935,10,False,11
corrected_xy_b6_s6_c75,corrected_xy,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,6,0.6,0.0075,-0.013928487363153108,-0.0060589899486525045,0.00416673252044697,12,0.6955913370029323,0.004928237049230928,0.29810175420546325,0.9999600346602018,1.2852077001013171,1.2852077001013171,0.9933204570407531,1.0067536977768503,0.0002975012582002723,0.01537985136251041,10,False,11
top_xy_b4_s9_c75,top_xy,dt|wS2CDF_max|xS2T_max|yS2T_max,4,0.9,0.0075,-0.01395687094378939,-0.004881860045710562,0.004725987818821276,12,0.6143217243685375,0.0006584700859097691,0.38339420752096304,0.999962374928752,1.2254305977710234,1.2254305977710234,0.9933275195122251,1.0067491334533227,0.00042872446505648476,0.015752388975076914,10,False,11
corrected_xy_b4_s6_c50,corrected_xy,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,0.6,0.005,-0.016090509819332466,-0.0023265373656984334,0.00438853086812685,12,0.5839806574412264,0.004928237049230928,0.4112660116261125,0.9999841872427303,1.1090225563909775,1.1090225563909775,0.9955578558611208,1.0044975985637055,0.00032187546241280174,0.014304234099998037,10,False,11
top_xy_b6_s6_c75,top_xy,dt|wS2CDF_max|xS2T_max|yS2T_max,6,0.6,0.0075,-0.01664165045207122,-0.004557549150165263,0.0032163845030601657,12,0.6830186738000926,0.0006584700859097691,0.31409023097895983,0.9999601746913537,1.2426739926739927,1.2426739926739927,0.9933200125528849,1.0067444767505667,0.0002479700442823418,0.018752856700529286,10,False,11
both_xy_b8_s9_c75,both_xy,dt|wS2CDF_max|xS2T_max|yS2T_max|yS2Tcor_max|xS2Bcor_max,8,0.9,0.0075,-0.018068609948461933,-0.0018530710758029034,-0.004246828090518573,12,0.4703534132414219,0.004959102834507948,0.5261999074026442,0.9999728273910794,1.1299171842650104,1.0843776106934002,0.9933807508749524,1.006731241586827,0.00021642731808912963,0.023637489677952095,10,False,11
both_xy_b6_s6_c50,both_xy,dt|wS2CDF_max|xS2T_max|yS2T_max|yS2Tcor_max|xS2Bcor_max,6,0.6,0.005,-0.022547253668735223,-0.002018558000765003,-0.0037144521899721283,12,0.46677298214928753,0.004959102834507948,0.5292247543597922,0.9999880760355326,1.1306620209059235,0.9790764790764791,0.9955724873211833,1.0044749496826335,0.00024012641492365816,0.018476465730800973,10,False,11
